id,name,slug,generation,habitat,shape,color,capture_rate,base_happiness,gender_rate,is_baby,is_legendary,is_mythical,flavor_text_en,sourceUrl
364,sealeo,sealeo,generation-iii,sea,fish,blue,120,70,4,False,False,False,SEALEO has the habit of always juggling on the tip of its nose anything it sees for the first time.This POKéMON occasionally entertains itself by balancing and rolling a SPHEAL on its nose.,https://pokeapi.co/api/v2/pokemon-species/364
365,walrein,walrein,generation-iii,sea,quadruped,blue,45,70,4,False,False,False,It swims through icy seas while shattering ice floes with its large tusks. It is protected by its thick blubber.,https://pokeapi.co/api/v2/pokemon-species/365
366,clamperl,clamperl,generation-iii,sea,ball,blue,255,70,4,False,False,False,CLAMPERL’s sturdy shell is not only good for protection - it is also used for clamping and catching prey.A fully grown CLAMPERL’s shell will be scored with nicks and scratches all over.,https://pokeapi.co/api/v2/pokemon-species/366
367,huntail,huntail,generation-iii,sea,squiggle,blue,60,70,4,False,False,False,HUNTAIL’s presence went unnoticed by people for a long time because it lives at extreme depths in the sea.This POKéMON’s eyes can see clearly even in the murky dark depths of the ocean.,https://pokeapi.co/api/v2/pokemon-species/367
368,gorebyss,gorebyss,generation-iii,sea,squiggle,pink,60,70,4,False,False,False,"GOREBYSS lives in the southern seas at extreme depths. Its body is built to withstand the enormous pressure ofwater at incredible depths. Because of this, this POKéMON’s body is unharmed by ordinary attacks.",https://pokeapi.co/api/v2/pokemon-species/368
369,relicanth,relicanth,generation-iii,sea,fish,gray,25,70,1,False,False,False,RELICANTH is a POKéMON species that existed for a hundred million years without ever changing its form.This ancient POKéMON feeds on microscopic organisms with its toothless mouth.,https://pokeapi.co/api/v2/pokemon-species/369
370,luvdisc,luvdisc,generation-iii,sea,fish,pink,225,70,6,False,False,False,LUVDISC live in shallow seas in the tropics. This heart-shaped POKéMON earned its name by swimming afterloving couples it spotted in the ocean’s waves.,https://pokeapi.co/api/v2/pokemon-species/370
371,bagon,bagon,generation-iii,rough-terrain,humanoid,blue,45,35,4,False,False,False,"Dreaming of one day flying, it practices by leaping off cliffs every day.",https://pokeapi.co/api/v2/pokemon-species/371
372,shelgon,shelgon,generation-iii,rough-terrain,quadruped,white,45,35,4,False,False,False,"Inside SHELGON’s armor-like shell, cells are in the midst of transformation to create an entirely new body.This POKéMON’s shell is extremely heavy, making its movements sluggish.",https://pokeapi.co/api/v2/pokemon-species/372
373,salamence,salamence,generation-iii,rough-terrain,quadruped,blue,45,35,4,False,False,False,"SALAMENCE came about as a result of a strong, long-held dream of growing wings. It is said that this powerfuldesire triggered a sudden mutation in this POKéMON’s cells, causing it to sprout its magnificent wings.",https://pokeapi.co/api/v2/pokemon-species/373
374,beldum,beldum,generation-iii,rough-terrain,blob,blue,3,35,-1,False,False,False,"Instead of blood, a powerful magnetic force courses throughout BELDUM’s body. This POKéMON communicates withothers by sending controlled pulses of magnetism.",https://pokeapi.co/api/v2/pokemon-species/374
375,metang,metang,generation-iii,rough-terrain,arms,blue,3,35,-1,False,False,False,"When two BELDUM fuse together, METANG is formed. The brains of the BELDUM are joined by a magnetic nervous system.By linking its brains magnetically, this POKéMON generates strong psychokinetic power.",https://pokeapi.co/api/v2/pokemon-species/375
376,metagross,metagross,generation-iii,rough-terrain,heads,blue,3,35,-1,False,False,False,"METAGROSS has four brains in total. Combined, the four brains can breeze through difficult calculations fasterthan a supercomputer. This POKéMON can float in the air by tucking in its four legs.",https://pokeapi.co/api/v2/pokemon-species/376
377,regirock,regirock,generation-iii,cave,humanoid,brown,3,35,-1,False,True,False,"Its entire body is made of rock. If any part chips off in battle, it attaches rocks to repair itself.",https://pokeapi.co/api/v2/pokemon-species/377
378,regice,regice,generation-iii,cave,humanoid,blue,3,35,-1,False,True,False,"REGICE’s body was made during an ice age. The deep-frozen body can’t be melted, even by fire.This POKéMON controls frigid air of minus 328 degrees F.",https://pokeapi.co/api/v2/pokemon-species/378
379,registeel,registeel,generation-iii,cave,humanoid,gray,3,35,-1,False,True,False,REGISTEEL has a body that is harder than any kind of metal. Its body is apparently hollow.No one has any idea what this POKéMON eats.,https://pokeapi.co/api/v2/pokemon-species/379
380,latias,latias,generation-iii,waters-edge,wings,red,3,90,8,False,True,False,"LATIAS is highly sensitive to the emotions of people. If it senses any hostility, this POKéMON ruffles thefeathers all over its body and cries shrilly to intimidate the foe.",https://pokeapi.co/api/v2/pokemon-species/380
381,latios,latios,generation-iii,waters-edge,wings,blue,3,90,0,False,True,False,LATIOS has the ability to make its foe see an image of what it has seen or imagines in its head.This POKéMON is intelligent and understands human speech.,https://pokeapi.co/api/v2/pokemon-species/381
382,kyogre,kyogre,generation-iii,sea,fish,blue,3,0,-1,False,True,False,KYOGRE has the power to create massive rain clouds that cover the entire sky and bring about torrential downpours.This POKéMON saved people who were suffering from droughts.,https://pokeapi.co/api/v2/pokemon-species/382
383,groudon,groudon,generation-iii,rough-terrain,upright,red,3,0,-1,False,True,False,GROUDON has long been described in  mythology as the POKéMON that raised lands and expanded continents.This POKéMON took to sleep after a cataclysmic battle with KYOGRE.,https://pokeapi.co/api/v2/pokemon-species/383
384,rayquaza,rayquaza,generation-iii,rare,squiggle,green,45,0,-1,False,True,False,"RAYQUAZA lived for hundreds of millions of years in the earth’s ozone layer,  never descending to the ground.This POKéMON appears to feed on water and particles in the atmosphere.",https://pokeapi.co/api/v2/pokemon-species/384
385,jirachi,jirachi,generation-iii,mountain,humanoid,yellow,3,100,-1,False,False,True,"A legend states that JIRACHI will make true any wish that is written on notes attached to its head when it awakens.If this POKéMON senses danger, it will fight without awakening.",https://pokeapi.co/api/v2/pokemon-species/385
386,deoxys,deoxys,generation-iii,rare,humanoid,red,3,0,-1,False,False,True,The DNA of a space virus underwent a sudden mutation upon exposure to a laser beam and resulted in DEOXYS.The crystalline organ on this POKéMON’s chest appears to be its brain.,https://pokeapi.co/api/v2/pokemon-species/386
387,turtwig,turtwig,generation-iv,,quadruped,green,45,70,1,False,False,False,"Made from soil, the shell on its back hardens when it drinks water. It lives along lakes.",https://pokeapi.co/api/v2/pokemon-species/387
388,grotle,grotle,generation-iv,,quadruped,green,45,70,1,False,False,False,It knows where pure water wells up. It carries fellow Pokémon there on its back.,https://pokeapi.co/api/v2/pokemon-species/388
389,torterra,torterra,generation-iv,,quadruped,green,45,70,1,False,False,False,Small Pokémon occasionally gather on its unmoving back to begin building their nests.,https://pokeapi.co/api/v2/pokemon-species/389
390,chimchar,chimchar,generation-iv,,upright,brown,45,70,1,False,False,False,It agilely scales sheer cliffs to live atop craggy mountains. Its fire is put out when it sleeps.,https://pokeapi.co/api/v2/pokemon-species/390
391,monferno,monferno,generation-iv,,upright,brown,45,70,1,False,False,False,"To intimidate attackers, it stretches the fire on its tail to make itself appear bigger.",https://pokeapi.co/api/v2/pokemon-species/391
392,infernape,infernape,generation-iv,,upright,brown,45,70,1,False,False,False,It uses a special kind of martial arts involving all its limbs. Its fire never goes out.,https://pokeapi.co/api/v2/pokemon-species/392
393,piplup,piplup,generation-iv,,humanoid,blue,45,70,1,False,False,False,"Because it is very proud, it hates accepting food from people. Its thick down guards it from cold.",https://pokeapi.co/api/v2/pokemon-species/393
394,prinplup,prinplup,generation-iv,,upright,blue,45,70,1,False,False,False,"It lives alone, away from others. Apparently, every one of them believes it is the most important.",https://pokeapi.co/api/v2/pokemon-species/394
395,empoleon,empoleon,generation-iv,,upright,blue,45,70,1,False,False,False,The three horns that extend from its beak attest to its power. The leader has the biggest horns.,https://pokeapi.co/api/v2/pokemon-species/395
396,starly,starly,generation-iv,,wings,brown,255,70,4,False,False,False,"They flock in great numbers. Though small, they flap their wings with great power.",https://pokeapi.co/api/v2/pokemon-species/396
397,staravia,staravia,generation-iv,,wings,brown,120,70,4,False,False,False,It flies around forests and fields in search of bug Pokémon. It stays within a huge flock.,https://pokeapi.co/api/v2/pokemon-species/397
398,staraptor,staraptor,generation-iv,,wings,brown,45,70,4,False,False,False,It has a savage nature. It will courageously challenge foes that are much larger.,https://pokeapi.co/api/v2/pokemon-species/398
399,bidoof,bidoof,generation-iv,,quadruped,brown,255,70,4,False,False,False,"With nerves of steel, nothing can perturb it. It is more agile and active than it appears.",https://pokeapi.co/api/v2/pokemon-species/399
400,bibarel,bibarel,generation-iv,,upright,brown,127,70,4,False,False,False,It makes its nest by damming streams with bark and mud. It is known as an industrious worker.,https://pokeapi.co/api/v2/pokemon-species/400
401,kricketot,kricketot,generation-iv,,humanoid,red,255,70,4,False,False,False,"It shakes its head back to front, causing its antennae to hit each other and sound like a xylophone.",https://pokeapi.co/api/v2/pokemon-species/401
402,kricketune,kricketune,generation-iv,,bug-wings,red,45,70,4,False,False,False,It crosses its knifelike arms in front of its chest when it cries. It can compose melodies ad lib.,https://pokeapi.co/api/v2/pokemon-species/402
403,shinx,shinx,generation-iv,,quadruped,blue,235,70,4,False,False,False,All of its fur dazzles if danger is sensed. It flees while the foe is momentarily blinded.,https://pokeapi.co/api/v2/pokemon-species/403
404,luxio,luxio,generation-iv,,quadruped,blue,120,100,4,False,False,False,Its claws loose electricity with enough amperage to cause fainting. They live in small groups.,https://pokeapi.co/api/v2/pokemon-species/404
405,luxray,luxray,generation-iv,,quadruped,blue,45,70,4,False,False,False,It has eyes that can see through anything. It spots and captures prey hiding behind objects.,https://pokeapi.co/api/v2/pokemon-species/405
406,budew,budew,generation-iv,,humanoid,green,255,70,4,True,False,False,"Over the winter, it closes its bud and endures the cold. In spring, the bud opens and releases pollen.",https://pokeapi.co/api/v2/pokemon-species/406
407,roserade,roserade,generation-iv,,humanoid,green,75,70,4,False,False,False,"It attracts prey with a sweet aroma, then downs it with thorny whips hidden in its arms.",https://pokeapi.co/api/v2/pokemon-species/407
408,cranidos,cranidos,generation-iv,,upright,blue,45,70,1,False,False,False,It lived in jungles around 100 million years ago. Its skull is as hard as iron.,https://pokeapi.co/api/v2/pokemon-species/408
